cmp1_mn_or_mw,cmp2_mn_or_mw,cmp3_mn_or_mw,cmp4_mn_or_mw,value,property,unit,"Temperature, K",cmp_ids,cmp_mole_fractions,cmp_mws
500.0,,,,-3.974694135,log Conductivity,S/cm,323.07045999999997,"[336.0, 211.0]","[0.99589988, 0.00410012]","[44.02238095, 192.0235102]"
500.0,,,,-4.096367484,log Conductivity,S/cm,313.10663999999997,"[336.0, 211.0]","[0.99589988, 0.00410012]","[44.02238095, 192.0235102]"
500.0,,,,-4.208309351,log Conductivity,S/cm,303.22326,"[336.0, 211.0]","[0.99589988, 0.00410012]","[44.02238095, 192.0235102]"
500.0,,,,-4.306273051,log Conductivity,S/cm,295.15939,"[336.0, 211.0]","[0.99589988, 0.00410012]","[44.02238095, 192.0235102]"
500.0,,,,-3.256490235,log Conductivity,S/cm,343.44197999999994,"[336.0, 208.0]","[0.986997298, 0.013002702]","[44.02238095, 242.0203166]"
500.0,,,,-3.333482019,log Conductivity,S/cm,333.28889,"[336.0, 208.0]","[0.986997298, 0.013002702]","[44.02238095, 242.0203166]"
500.0,,,,-3.488116639,log Conductivity,S/cm,323.13309999999996,"[336.0, 208.0]","[0.986997298, 0.013002702]","[44.02238095, 242.0203166]"
500.0,,,,-3.586700236,log Conductivity,S/cm,313.23413999999997,"[336.0, 208.0]","[0.986997298, 0.013002702]","[44.02238095, 242.0203166]"
500.0,,,,-3.716698771,log Conductivity,S/cm,303.22326,"[336.0, 208.0]","[0.986997298, 0.013002702]","[44.02238095, 242.0203166]"
500.0,,,,-3.809668302,log Conductivity,S/cm,295.22038,"[336.0, 208.0]","[0.986997298, 0.013002702]","[44.02238095, 242.0203166]"
500.0,,,,-3.177831921,log Conductivity,S/cm,343.27691999999996,"[336.0, 211.0]","[0.986997298, 0.013002702]","[44.02238095, 192.0235102]"
500.0,,,,-3.349692477,log Conductivity,S/cm,333.28889,"[336.0, 211.0]","[0.986997298, 0.013002702]","[44.02238095, 192.0235102]"
500.0,,,,-3.498940738,log Conductivity,S/cm,323.13309999999996,"[336.0, 211.0]","[0.986997298, 0.013002702]","[44.02238095, 192.0235102]"
500.0,,,,-3.616184634,log Conductivity,S/cm,313.23413999999997,"[336.0, 211.0]","[0.986997298, 0.013002702]","[44.02238095, 192.0235102]"
500.0,,,,-3.742321425,log Conductivity,S/cm,303.22326,"[336.0, 211.0]","[0.986997298, 0.013002702]","[44.02238095, 192.0235102]"
500.0,,,,-3.790484985,log Conductivity,S/cm,295.21166999999997,"[336.0, 211.0]","[0.986997298, 0.013002702]","[44.02238095, 192.0235102]"
500.0,,,,-2.981299501,log Conductivity,S/cm,343.27691999999996,"[336.0, 208.0]","[0.960459791, 0.039540209]","[44.02238095, 242.0203166]"
500.0,,,,-3.030584088,log Conductivity,S/cm,333.27779,"[336.0, 208.0]","[0.960459791, 0.039540209]","[44.02238095, 242.0203166]"
500.0,,,,-3.145086978,log Conductivity,S/cm,323.2689,"[336.0, 208.0]","[0.960459791, 0.039540209]","[44.02238095, 242.0203166]"
500.0,,,,-3.278189385,log Conductivity,S/cm,313.09684,"[336.0, 208.0]","[0.960459791, 0.039540209]","[44.02238095, 242.0203166]"
500.0,,,,-3.455931956,log Conductivity,S/cm,303.21407,"[336.0, 208.0]","[0.960459791, 0.039540209]","[44.02238095, 242.0203166]"
500.0,,,,-3.567030709,log Conductivity,S/cm,295.27268,"[336.0, 208.0]","[0.960459791, 0.039540209]","[44.02238095, 242.0203166]"
500.0,,,,-3.003050752,log Conductivity,S/cm,343.19444999999996,"[336.0, 211.0]","[0.960459791, 0.039540209]","[44.02238095, 192.0235102]"
500.0,,,,-3.101274818,log Conductivity,S/cm,333.36667,"[336.0, 211.0]","[0.960459791, 0.039540209]","[44.02238095, 192.0235102]"
500.0,,,,-3.308918508,log Conductivity,S/cm,323.20621,"[336.0, 211.0]","[0.960459791, 0.039540209]","[44.02238095, 192.0235102]"
500.0,,,,-3.390405591,log Conductivity,S/cm,313.09684,"[336.0, 211.0]","[0.960459791, 0.039540209]","[44.02238095, 192.0235102]"
500.0,,,,-3.53165267,log Conductivity,S/cm,303.34283999999997,"[336.0, 211.0]","[0.960459791, 0.039540209]","[44.02238095, 192.0235102]"
500.0,,,,-3.619788758,log Conductivity,S/cm,295.21166999999997,"[336.0, 211.0]","[0.960459791, 0.039540209]","[44.02238095, 192.0235102]"
4000000.0,,,,-3.857986167,log Conductivity,S/cm,353.15,"[336.0, 369.0]","[0.99009901, 0.00990099]","[44.02238095, 151.9801855]"
4000000.0,,,,-4.16950115,log Conductivity,S/cm,343.15,"[336.0, 369.0]","[0.99009901, 0.00990099]","[44.02238095, 151.9801855]"
4000000.0,,,,-5.674504861,log Conductivity,S/cm,333.15,"[336.0, 369.0]","[0.99009901, 0.00990099]","[44.02238095, 151.9801855]"
4000000.0,,,,-9.00360217,log Conductivity,S/cm,294.15,"[336.0, 369.0]","[0.99009901, 0.00990099]","[44.02238095, 151.9801855]"
4000000.0,,,,-3.788398956,log Conductivity,S/cm,353.15,"[336.0, 369.0]","[0.980392157, 0.019607843]","[44.02238095, 151.9801855]"
4000000.0,,,,-4.136802092,log Conductivity,S/cm,343.15,"[336.0, 369.0]","[0.980392157, 0.019607843]","[44.02238095, 151.9801855]"
4000000.0,,,,-5.671498077,log Conductivity,S/cm,333.15,"[336.0, 369.0]","[0.980392157, 0.019607843]","[44.02238095, 151.9801855]"
4000000.0,,,,-9.438004699,log Conductivity,S/cm,294.15,"[336.0, 369.0]","[0.980392157, 0.019607843]","[44.02238095, 151.9801855]"
4000000.0,,,,-3.43630538,log Conductivity,S/cm,353.15,"[336.0, 369.0]","[0.967742248, 0.032257752]","[44.02238095, 151.9801855]"
4000000.0,,,,-3.57719684,log Conductivity,S/cm,343.15,"[336.0, 369.0]","[0.967742248, 0.032257752]","[44.02238095, 151.9801855]"
4000000.0,,,,-4.199998172,log Conductivity,S/cm,333.15,"[336.0, 369.0]","[0.967742248, 0.032257752]","[44.02238095, 151.9801855]"
4000000.0,,,,-7.936704179,log Conductivity,S/cm,294.15,"[336.0, 369.0]","[0.967742248, 0.032257752]","[44.02238095, 151.9801855]"
4000000.0,,,,-2.194091545,log Conductivity,S/cm,403.0145,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-2.415103656,log Conductivity,S/cm,398.6128,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-2.722849386,log Conductivity,S/cm,393.5149,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-2.937042166,log Conductivity,S/cm,388.86299999999994,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-3.20481541,log Conductivity,S/cm,377.3727,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-3.28567024,log Conductivity,S/cm,368.62282999999996,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-3.298432015,log Conductivity,S/cm,383.1271,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-3.305394801,log Conductivity,S/cm,363.57025999999996,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-3.472370099,log Conductivity,S/cm,353.26950999999997,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-3.573488739,log Conductivity,S/cm,348.51705999999996,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-3.872895202,log Conductivity,S/cm,343.64261,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-4.43062609,log Conductivity,S/cm,338.91411999999997,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-5.280668713,log Conductivity,S/cm,333.18895,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-5.754487332,log Conductivity,S/cm,328.85001,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-6.231361899,log Conductivity,S/cm,323.77128999999996,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-6.612610174,log Conductivity,S/cm,319.56029,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-7.087777943,log Conductivity,S/cm,313.45997,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-7.241845378,log Conductivity,S/cm,310.69408999999996,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-7.48945499,log Conductivity,S/cm,307.78700999999995,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-7.903089987,log Conductivity,S/cm,304.16400999999996,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-8.025028006,log Conductivity,S/cm,301.27742,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-8.586700236,log Conductivity,S/cm,294.96785,"[336.0, 369.0]","[0.967741935, 0.032258065]","[44.02238095, 151.9801855]"
4000000.0,,,,-3.705908708,log Conductivity,S/cm,353.15,"[336.0, 369.0]","[0.952380952, 0.047619048]","[44.02238095, 151.9801855]"
4000000.0,,,,-4.00239958,log Conductivity,S/cm,343.15,"[336.0, 369.0]","[0.952380952, 0.047619048]","[44.02238095, 151.9801855]"
4000000.0,,,,-5.411101121,log Conductivity,S/cm,333.15,"[336.0, 369.0]","[0.952380952, 0.047619048]","[44.02238095, 151.9801855]"
4000000.0,,,,-9.110900081,log Conductivity,S/cm,294.15,"[336.0, 369.0]","[0.952380952, 0.047619048]","[44.02238095, 151.9801855]"
4000000.0,,,,-3.465402829,log Conductivity,S/cm,353.15,"[336.0, 369.0]","[0.941176471, 0.058823529]","[44.02238095, 151.9801855]"
4000000.0,,,,-4.006599044,log Conductivity,S/cm,343.15,"[336.0, 369.0]","[0.941176471, 0.058823529]","[44.02238095, 151.9801855]"
4000000.0,,,,-5.778611847,log Conductivity,S/cm,333.15,"[336.0, 369.0]","[0.941176471, 0.058823529]","[44.02238095, 151.9801855]"
4000000.0,,,,-9.159498702,log Conductivity,S/cm,294.15,"[336.0, 369.0]","[0.941176471, 0.058823529]","[44.02238095, 151.9801855]"
4000000.0,,,,-4.3423037,log Conductivity,S/cm,353.15,"[336.0, 369.0]","[0.923077207, 0.076922793]","[44.02238095, 151.9801855]"
4000000.0,,,,-4.638801192,log Conductivity,S/cm,343.15,"[336.0, 369.0]","[0.923077207, 0.076922793]","[44.02238095, 151.9801855]"
4000000.0,,,,-5.580407692,log Conductivity,S/cm,333.15,"[336.0, 369.0]","[0.923077207, 0.076922793]","[44.02238095, 151.9801855]"
4000000.0,,,,-8.738903742,log Conductivity,S/cm,294.15,"[336.0, 369.0]","[0.923077207, 0.076922793]","[44.02238095, 151.9801855]"
5000000.0,,,,-3.245651664,log Conductivity,S/cm,373.15,"[336.0, 379.0]","[0.984615385, 0.015384615]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.374687549,log Conductivity,S/cm,363.15,"[336.0, 379.0]","[0.984615385, 0.015384615]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.493494968,log Conductivity,S/cm,353.15,"[336.0, 379.0]","[0.984615385, 0.015384615]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.585026652,log Conductivity,S/cm,343.15,"[336.0, 379.0]","[0.984615385, 0.015384615]","[44.02238095, 236.9364919]"
5000000.0,,,,-4.109578981,log Conductivity,S/cm,333.15,"[336.0, 379.0]","[0.984615385, 0.015384615]","[44.02238095, 236.9364919]"
5000000.0,,,,-4.617982957,log Conductivity,S/cm,323.15,"[336.0, 379.0]","[0.984615385, 0.015384615]","[44.02238095, 236.9364919]"
5000000.0,,,,-5.137868621,log Conductivity,S/cm,313.15,"[336.0, 379.0]","[0.984615385, 0.015384615]","[44.02238095, 236.9364919]"
5000000.0,,,,-5.647817482,log Conductivity,S/cm,303.15,"[336.0, 379.0]","[0.984615385, 0.015384615]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.235077015,log Conductivity,S/cm,373.15,"[336.0, 379.0]","[0.96969697, 0.03030303]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.305394801,log Conductivity,S/cm,363.15,"[336.0, 379.0]","[0.96969697, 0.03030303]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.413412695,log Conductivity,S/cm,353.15,"[336.0, 379.0]","[0.96969697, 0.03030303]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.53165267,log Conductivity,S/cm,343.15,"[336.0, 379.0]","[0.96969697, 0.03030303]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.76700389,log Conductivity,S/cm,333.15,"[336.0, 379.0]","[0.96969697, 0.03030303]","[44.02238095, 236.9364919]"
5000000.0,,,,-4.388276692,log Conductivity,S/cm,323.15,"[336.0, 379.0]","[0.96969697, 0.03030303]","[44.02238095, 236.9364919]"
5000000.0,,,,-4.853871964,log Conductivity,S/cm,313.15,"[336.0, 379.0]","[0.96969697, 0.03030303]","[44.02238095, 236.9364919]"
5000000.0,,,,-5.363512104,log Conductivity,S/cm,303.15,"[336.0, 379.0]","[0.96969697, 0.03030303]","[44.02238095, 236.9364919]"
5000000.0,,,,-2.77314243,log Conductivity,S/cm,363.15,"[336.0, 238.0]","[0.952380952, 0.047619048]","[44.02238095, 186.9396855]"
5000000.0,,,,-2.904830649,log Conductivity,S/cm,353.15,"[336.0, 238.0]","[0.952380952, 0.047619048]","[44.02238095, 186.9396855]"
5000000.0,,,,-3.041436117,log Conductivity,S/cm,343.15,"[336.0, 238.0]","[0.952380952, 0.047619048]","[44.02238095, 186.9396855]"
5000000.0,,,,-3.242603971,log Conductivity,S/cm,333.15,"[336.0, 238.0]","[0.952380952, 0.047619048]","[44.02238095, 186.9396855]"
5000000.0,,,,-4.452225295,log Conductivity,S/cm,323.15,"[336.0, 238.0]","[0.952380952, 0.047619048]","[44.02238095, 186.9396855]"
5000000.0,,,,-5.231361899,log Conductivity,S/cm,313.15,"[336.0, 238.0]","[0.952380952, 0.047619048]","[44.02238095, 186.9396855]"
5000000.0,,,,-6.058488567,log Conductivity,S/cm,303.15,"[336.0, 238.0]","[0.952380952, 0.047619048]","[44.02238095, 186.9396855]"
5000000.0,,,,-2.796423225,log Conductivity,S/cm,373.15,"[336.0, 379.0]","[0.952380952, 0.047619048]","[44.02238095, 236.9364919]"
5000000.0,,,,-2.939679971,log Conductivity,S/cm,363.15,"[336.0, 379.0]","[0.952380952, 0.047619048]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.055517328,log Conductivity,S/cm,353.15,"[336.0, 379.0]","[0.952380952, 0.047619048]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.161465729,log Conductivity,S/cm,343.15,"[336.0, 379.0]","[0.952380952, 0.047619048]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.60292945,log Conductivity,S/cm,333.15,"[336.0, 379.0]","[0.952380952, 0.047619048]","[44.02238095, 236.9364919]"
5000000.0,,,,-4.036448266,log Conductivity,S/cm,323.15,"[336.0, 379.0]","[0.952380952, 0.047619048]","[44.02238095, 236.9364919]"
5000000.0,,,,-4.371100436,log Conductivity,S/cm,313.15,"[336.0, 379.0]","[0.952380952, 0.047619048]","[44.02238095, 236.9364919]"
5000000.0,,,,-5.15864053,log Conductivity,S/cm,303.15,"[336.0, 379.0]","[0.952380952, 0.047619048]","[44.02238095, 236.9364919]"
5000000.0,,,,-2.838631998,log Conductivity,S/cm,363.15,"[336.0, 242.0]","[0.952380952, 0.047619048]","[44.02238095, 286.9332984]"
5000000.0,,,,-2.974694135,log Conductivity,S/cm,353.15,"[336.0, 242.0]","[0.952380952, 0.047619048]","[44.02238095, 286.9332984]"
5000000.0,,,,-3.124938737,log Conductivity,S/cm,343.15,"[336.0, 242.0]","[0.952380952, 0.047619048]","[44.02238095, 286.9332984]"
5000000.0,,,,-3.308034897,log Conductivity,S/cm,333.15,"[336.0, 242.0]","[0.952380952, 0.047619048]","[44.02238095, 286.9332984]"
5000000.0,,,,-3.924453039,log Conductivity,S/cm,323.15,"[336.0, 242.0]","[0.952380952, 0.047619048]","[44.02238095, 286.9332984]"
5000000.0,,,,-4.467245621,log Conductivity,S/cm,313.15,"[336.0, 242.0]","[0.952380952, 0.047619048]","[44.02238095, 286.9332984]"
5000000.0,,,,-5.027797162,log Conductivity,S/cm,303.15,"[336.0, 242.0]","[0.952380952, 0.047619048]","[44.02238095, 286.9332984]"
5000000.0,,,,-3.015922966,log Conductivity,S/cm,373.15,"[336.0, 379.0]","[0.941176471, 0.058823529]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.054039296,log Conductivity,S/cm,363.15,"[336.0, 379.0]","[0.941176471, 0.058823529]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.118615343,log Conductivity,S/cm,353.15,"[336.0, 379.0]","[0.941176471, 0.058823529]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.263603498,log Conductivity,S/cm,343.15,"[336.0, 379.0]","[0.941176471, 0.058823529]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.403402904,log Conductivity,S/cm,333.15,"[336.0, 379.0]","[0.941176471, 0.058823529]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.586700236,log Conductivity,S/cm,323.15,"[336.0, 379.0]","[0.941176471, 0.058823529]","[44.02238095, 236.9364919]"
5000000.0,,,,-4.009661145,log Conductivity,S/cm,313.15,"[336.0, 379.0]","[0.941176471, 0.058823529]","[44.02238095, 236.9364919]"
5000000.0,,,,-4.518557371,log Conductivity,S/cm,303.15,"[336.0, 379.0]","[0.941176471, 0.058823529]","[44.02238095, 236.9364919]"
5000000.0,,,,-2.662940274,log Conductivity,S/cm,373.15,"[336.0, 379.0]","[0.923077207, 0.076922793]","[44.02238095, 236.9364919]"
5000000.0,,,,-2.781202002,log Conductivity,S/cm,363.15,"[336.0, 379.0]","[0.923077207, 0.076922793]","[44.02238095, 236.9364919]"
5000000.0,,,,-2.910094889,log Conductivity,S/cm,353.15,"[336.0, 379.0]","[0.923077207, 0.076922793]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.066006836,log Conductivity,S/cm,343.15,"[336.0, 379.0]","[0.923077207, 0.076922793]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.248720896,log Conductivity,S/cm,333.15,"[336.0, 379.0]","[0.923077207, 0.076922793]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.463441557,log Conductivity,S/cm,323.15,"[336.0, 379.0]","[0.923077207, 0.076922793]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.73754891,log Conductivity,S/cm,313.15,"[336.0, 379.0]","[0.923077207, 0.076922793]","[44.02238095, 236.9364919]"
5000000.0,,,,-4.128427064,log Conductivity,S/cm,303.15,"[336.0, 379.0]","[0.923077207, 0.076922793]","[44.02238095, 236.9364919]"
5000000.0,,,,-2.967784297,log Conductivity,S/cm,373.15,"[336.0, 379.0]","[0.888888889, 0.111111111]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.07007044,log Conductivity,S/cm,363.15,"[336.0, 379.0]","[0.888888889, 0.111111111]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.204119983,log Conductivity,S/cm,353.15,"[336.0, 379.0]","[0.888888889, 0.111111111]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.349692477,log Conductivity,S/cm,343.15,"[336.0, 379.0]","[0.888888889, 0.111111111]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.623423043,log Conductivity,S/cm,333.15,"[336.0, 379.0]","[0.888888889, 0.111111111]","[44.02238095, 236.9364919]"
5000000.0,,,,-3.906578315,log Conductivity,S/cm,323.15,"[336.0, 379.0]","[0.888888889, 0.111111111]","[44.02238095, 236.9364919]"
5000000.0,,,,-4.314258261,log Conductivity,S/cm,313.15,"[336.0, 379.0]","[0.888888889, 0.111111111]","[44.02238095, 236.9364919]"
5000000.0,,,,-4.742321425,log Conductivity,S/cm,303.15,"[336.0, 379.0]","[0.888888889, 0.111111111]","[44.02238095, 236.9364919]"
4000000.0,,,,-6.468521083,log Conductivity,S/cm,293.15,"[336.0, 116.0]","[0.980392157, 0.019607843]","[44.02238095, 386.9269112]"
4000000.0,,,,-5.096910013,log Conductivity,S/cm,313.15,"[336.0, 116.0]","[0.980392157, 0.019607843]","[44.02238095, 386.9269112]"
4000000.0,,,,-5.769551079,log Conductivity,S/cm,303.15,"[336.0, 116.0]","[0.980392157, 0.019607843]","[44.02238095, 386.9269112]"
4000000.0,,,,-4.552841969,log Conductivity,S/cm,323.15,"[336.0, 116.0]","[0.980392157, 0.019607843]","[44.02238095, 386.9269112]"
4000000.0,,,,-3.207608311,log Conductivity,S/cm,369.15,"[336.0, 116.0]","[0.980392157, 0.019607843]","[44.02238095, 386.9269112]"
4000000.0,,,,-3.366531544,log Conductivity,S/cm,353.15,"[336.0, 116.0]","[0.980392157, 0.019607843]","[44.02238095, 386.9269112]"
4000000.0,,,,-3.431798276,log Conductivity,S/cm,343.15,"[336.0, 116.0]","[0.980392157, 0.019607843]","[44.02238095, 386.9269112]"
4000000.0,,,,-3.552841969,log Conductivity,S/cm,333.15,"[336.0, 116.0]","[0.980392157, 0.019607843]","[44.02238095, 386.9269112]"
4000000.0,,,,-5.26760624,log Conductivity,S/cm,303.15,"[336.0, 116.0]","[0.972222627, 0.027777373]","[44.02238095, 386.9269112]"
4000000.0,,,,-5.958607315,log Conductivity,S/cm,293.15,"[336.0, 116.0]","[0.972222627, 0.027777373]","[44.02238095, 386.9269112]"
4000000.0,,,,-4.096910013,log Conductivity,S/cm,323.15,"[336.0, 116.0]","[0.972222627, 0.027777373]","[44.02238095, 386.9269112]"
4000000.0,,,,-4.552841969,log Conductivity,S/cm,313.15,"[336.0, 116.0]","[0.972222627, 0.027777373]","[44.02238095, 386.9269112]"
4000000.0,,,,-3.187086643,log Conductivity,S/cm,353.15,"[336.0, 116.0]","[0.972222627, 0.027777373]","[44.02238095, 386.9269112]"
4000000.0,,,,-3.292429824,log Conductivity,S/cm,343.15,"[336.0, 116.0]","[0.972222627, 0.027777373]","[44.02238095, 386.9269112]"
4000000.0,,,,-3.420216403,log Conductivity,S/cm,333.15,"[336.0, 116.0]","[0.972222627, 0.027777373]","[44.02238095, 386.9269112]"
4000000.0,,,,-3.0,log Conductivity,S/cm,369.15,"[336.0, 116.0]","[0.972222627, 0.027777373]","[44.02238095, 386.9269112]"
4000000.0,,,,-5.744727495,log Conductivity,S/cm,293.15,"[336.0, 116.0]","[0.952380952, 0.047619048]","[44.02238095, 386.9269112]"
4000000.0,,,,-4.214670165,log Conductivity,S/cm,313.15,"[336.0, 116.0]","[0.952380952, 0.047619048]","[44.02238095, 386.9269112]"
4000000.0,,,,-5.0,log Conductivity,S/cm,303.15,"[336.0, 116.0]","[0.952380952, 0.047619048]","[44.02238095, 386.9269112]"
4000000.0,,,,-3.045757491,log Conductivity,S/cm,353.15,"[336.0, 116.0]","[0.952380952, 0.047619048]","[44.02238095, 386.9269112]"
4000000.0,,,,-3.214670165,log Conductivity,S/cm,343.15,"[336.0, 116.0]","[0.952380952, 0.047619048]","[44.02238095, 386.9269112]"
4000000.0,,,,-3.337242168,log Conductivity,S/cm,333.15,"[336.0, 116.0]","[0.952380952, 0.047619048]","[44.02238095, 386.9269112]"
4000000.0,,,,-3.795880017,log Conductivity,S/cm,323.15,"[336.0, 116.0]","[0.952380952, 0.047619048]","[44.02238095, 386.9269112]"
4000000.0,,,,-2.920818754,log Conductivity,S/cm,369.15,"[336.0, 116.0]","[0.952380952, 0.047619048]","[44.02238095, 386.9269112]"
4000000.0,,,,-5.677780705,log Conductivity,S/cm,293.15,"[336.0, 116.0]","[0.941176471, 0.058823529]","[44.02238095, 386.9269112]"
