value,T,Train_Test_Label,property,unit,cmp_ids,cmp_mole_fractions
-0.4497,301.9,test,Log viscosity,cP,"[910.0, 425.0]","[0.5, 0.5]"
-0.4366,301.9,test,Log viscosity,cP,"[910.0, 425.0]","[0.6, 0.4]"
-0.4225,301.9,test,Log viscosity,cP,"[910.0, 425.0]","[0.7, 0.3]"
-0.4094,301.9,test,Log viscosity,cP,"[910.0, 425.0]","[0.8, 0.2]"
-0.3966,301.9,test,Log viscosity,cP,"[910.0, 425.0]","[0.9, 0.1]"
-0.3843,301.9,train,Log viscosity,cP,[910.0],"[1.0, 0.0]"
-0.0188,312.15,train,Log viscosity,cP,"[910.0, 507.0]","[0.1, 0.9]"
-0.1326,312.15,train,Log viscosity,cP,"[910.0, 507.0]","[0.2, 0.8]"
-0.2154,312.15,train,Log viscosity,cP,"[910.0, 507.0]","[0.3, 0.7]"
-0.2739,312.15,train,Log viscosity,cP,"[910.0, 507.0]","[0.4, 0.6]"
-0.3234,312.15,train,Log viscosity,cP,"[910.0, 507.0]","[0.5, 0.5]"
-0.3583,312.15,train,Log viscosity,cP,"[910.0, 507.0]","[0.6, 0.4]"
-0.3893,312.15,train,Log viscosity,cP,"[910.0, 507.0]","[0.7, 0.3]"
-0.4023,312.15,train,Log viscosity,cP,"[910.0, 507.0]","[0.8, 0.2]"
-0.415,312.15,train,Log viscosity,cP,"[910.0, 507.0]","[0.9, 0.1]"
-0.4191,312.15,train,Log viscosity,cP,[910.0],"[1.0, 0.0]"
1.0138,303.15,train,Log viscosity,cP,[1580.0],"[0.0, 1.0]"
0.7769,303.15,train,Log viscosity,cP,"[910.0, 1580.0]","[0.1, 0.9]"
0.5958,303.15,train,Log viscosity,cP,"[910.0, 1580.0]","[0.2, 0.8]"
0.4479,303.15,train,Log viscosity,cP,"[910.0, 1580.0]","[0.3, 0.7]"
0.2841,303.15,train,Log viscosity,cP,"[910.0, 1580.0]","[0.4, 0.6]"
0.144,303.15,train,Log viscosity,cP,"[910.0, 1580.0]","[0.5, 0.5]"
0.0206,303.15,train,Log viscosity,cP,"[910.0, 1580.0]","[0.6, 0.4]"
-0.0878,303.15,train,Log viscosity,cP,"[910.0, 1580.0]","[0.7, 0.3]"
-0.2109,303.15,train,Log viscosity,cP,"[910.0, 1580.0]","[0.8, 0.2]"
-0.3104,303.15,train,Log viscosity,cP,"[910.0, 1580.0]","[0.9, 0.1]"
-0.1758,303.15,train,Log viscosity,cP,"[910.0, 517.0]","[0.1, 0.9]"
-0.2109,303.15,train,Log viscosity,cP,"[910.0, 517.0]","[0.2, 0.8]"
-0.2422,303.15,train,Log viscosity,cP,"[910.0, 517.0]","[0.3, 0.7]"
-0.2694,303.15,train,Log viscosity,cP,"[910.0, 517.0]","[0.4, 0.6]"
-0.2932,303.15,train,Log viscosity,cP,"[910.0, 517.0]","[0.5, 0.5]"
-0.316,303.15,train,Log viscosity,cP,"[910.0, 517.0]","[0.6, 0.4]"
-0.3392,303.15,train,Log viscosity,cP,"[910.0, 517.0]","[0.7, 0.3]"
-0.3604,303.15,train,Log viscosity,cP,"[910.0, 517.0]","[0.8, 0.2]"
-0.38,303.15,train,Log viscosity,cP,"[910.0, 517.0]","[0.9, 0.1]"
1.0558,310.65,train,Log viscosity,cP,"[910.0, 538.0]","[0.1, 0.9]"
0.7951,310.65,train,Log viscosity,cP,"[910.0, 538.0]","[0.2, 0.8]"
0.5618,310.65,train,Log viscosity,cP,"[910.0, 538.0]","[0.3, 0.7]"
0.3624,310.65,train,Log viscosity,cP,"[910.0, 538.0]","[0.4, 0.6]"
0.1888,310.65,train,Log viscosity,cP,"[910.0, 538.0]","[0.5, 0.5]"
0.0222,310.65,train,Log viscosity,cP,"[910.0, 538.0]","[0.6, 0.4]"
-0.1135,310.65,train,Log viscosity,cP,"[910.0, 538.0]","[0.7, 0.3]"
-0.227,310.65,train,Log viscosity,cP,"[910.0, 538.0]","[0.8, 0.2]"
-0.3316,310.65,train,Log viscosity,cP,"[910.0, 538.0]","[0.9, 0.1]"
-0.4124,310.65,train,Log viscosity,cP,[910.0],"[1.0, 0.0]"
-0.5439,301.9,train,Log viscosity,cP,"[910.0, 723.0]","[0.1, 0.9]"
-0.5626,308.15,train,Log viscosity,cP,"[910.0, 723.0]","[0.14, 0.86]"
-0.5398,301.9,train,Log viscosity,cP,"[910.0, 723.0]","[0.2, 0.8]"
-0.5581,308.15,train,Log viscosity,cP,"[910.0, 723.0]","[0.24, 0.76]"
-0.5316,301.9,train,Log viscosity,cP,"[910.0, 723.0]","[0.3, 0.7]"
-0.5506,308.15,train,Log viscosity,cP,"[910.0, 723.0]","[0.34, 0.66]"
-0.52,301.9,train,Log viscosity,cP,"[910.0, 723.0]","[0.4, 0.6]"
-0.5386,308.15,train,Log viscosity,cP,"[910.0, 723.0]","[0.44, 0.56]"
-0.5054,301.9,train,Log viscosity,cP,"[910.0, 723.0]","[0.5, 0.5]"
-0.5243,308.15,train,Log viscosity,cP,"[910.0, 723.0]","[0.54, 0.46]"
-0.487,301.9,train,Log viscosity,cP,"[910.0, 723.0]","[0.6, 0.4]"
-0.5062,308.15,train,Log viscosity,cP,"[910.0, 723.0]","[0.64, 0.36]"
-0.468,301.9,train,Log viscosity,cP,"[910.0, 723.0]","[0.7, 0.3]"
-0.4841,308.15,train,Log viscosity,cP,"[910.0, 723.0]","[0.74, 0.26]"
-0.4431,301.9,train,Log viscosity,cP,"[910.0, 723.0]","[0.8, 0.2]"
-0.46,308.15,train,Log viscosity,cP,"[910.0, 723.0]","[0.84, 0.16]"
-0.4162,301.9,train,Log viscosity,cP,"[910.0, 723.0]","[0.9, 0.1]"
-0.4313,308.15,train,Log viscosity,cP,"[910.0, 723.0]","[0.94, 0.06]"
-0.4099,296.0,train,Log viscosity,cP,"[910.0, 733.0]","[0.1, 0.9]"
-0.4161,296.0,train,Log viscosity,cP,"[910.0, 733.0]","[0.2, 0.8]"
-0.4179,296.0,train,Log viscosity,cP,"[910.0, 733.0]","[0.3, 0.7]"
-0.4176,296.0,train,Log viscosity,cP,"[910.0, 733.0]","[0.4, 0.6]"
-0.4181,296.0,train,Log viscosity,cP,"[910.0, 733.0]","[0.5, 0.5]"
-0.4112,296.0,train,Log viscosity,cP,"[910.0, 733.0]","[0.6, 0.4]"
-0.4019,296.0,train,Log viscosity,cP,"[910.0, 733.0]","[0.7, 0.3]"
-0.3906,296.0,train,Log viscosity,cP,"[910.0, 733.0]","[0.8, 0.2]"
-0.3748,296.0,train,Log viscosity,cP,"[910.0, 733.0]","[0.9, 0.1]"
-0.3595,296.0,train,Log viscosity,cP,[910.0],"[1.0, 0.0]"
0.8238,303.15,train,Log viscosity,cP,"[910.0, 786.0]","[0.1, 0.9]"
0.6735,303.15,train,Log viscosity,cP,"[910.0, 786.0]","[0.2, 0.8]"
0.5307,303.15,train,Log viscosity,cP,"[910.0, 786.0]","[0.3, 0.7]"
0.3864,303.15,train,Log viscosity,cP,"[910.0, 786.0]","[0.4, 0.6]"
0.2457,303.15,train,Log viscosity,cP,"[910.0, 786.0]","[0.5, 0.5]"
0.1186,303.15,train,Log viscosity,cP,"[910.0, 786.0]","[0.6, 0.4]"
-0.023,303.15,train,Log viscosity,cP,"[910.0, 786.0]","[0.7, 0.3]"
-0.1346,303.15,train,Log viscosity,cP,"[910.0, 786.0]","[0.8, 0.2]"
-0.2389,303.15,train,Log viscosity,cP,"[910.0, 786.0]","[0.9, 0.1]"
0.6418,303.15,train,Log viscosity,cP,"[910.0, 795.0]","[0.1, 0.9]"
0.496,303.15,train,Log viscosity,cP,"[910.0, 795.0]","[0.2, 0.8]"
0.3599,303.15,train,Log viscosity,cP,"[910.0, 795.0]","[0.3, 0.7]"
0.2345,303.15,train,Log viscosity,cP,"[910.0, 795.0]","[0.4, 0.6]"
0.1069,303.15,train,Log viscosity,cP,"[910.0, 795.0]","[0.5, 0.5]"
-0.007,303.15,train,Log viscosity,cP,"[910.0, 795.0]","[0.6, 0.4]"
-0.1162,303.15,train,Log viscosity,cP,"[910.0, 795.0]","[0.7, 0.3]"
-0.2162,303.15,train,Log viscosity,cP,"[910.0, 795.0]","[0.8, 0.2]"
-0.302,303.15,train,Log viscosity,cP,"[910.0, 795.0]","[0.9, 0.1]"
0.4162,303.15,train,Log viscosity,cP,"[910.0, 804.0]","[0.1, 0.9]"
0.2809,303.15,train,Log viscosity,cP,"[910.0, 804.0]","[0.2, 0.8]"
0.1604,303.15,train,Log viscosity,cP,"[910.0, 804.0]","[0.3, 0.7]"
0.0498,303.15,train,Log viscosity,cP,"[910.0, 804.0]","[0.4, 0.6]"
-0.0487,303.15,train,Log viscosity,cP,"[910.0, 804.0]","[0.5, 0.5]"
-0.144,303.15,train,Log viscosity,cP,"[910.0, 804.0]","[0.6, 0.4]"
-0.2195,303.15,train,Log viscosity,cP,"[910.0, 804.0]","[0.7, 0.3]"
-0.282,303.15,train,Log viscosity,cP,"[910.0, 804.0]","[0.8, 0.2]"
-0.3444,303.15,train,Log viscosity,cP,"[910.0, 804.0]","[0.9, 0.1]"
0.3181,303.15,train,Log viscosity,cP,"[910.0, 815.0]","[0.1, 0.9]"
0.183,303.15,train,Log viscosity,cP,"[910.0, 815.0]","[0.2, 0.8]"
0.065,303.15,train,Log viscosity,cP,"[910.0, 815.0]","[0.3, 0.7]"
-0.0336,303.15,train,Log viscosity,cP,"[910.0, 815.0]","[0.4, 0.6]"
-0.1213,303.15,train,Log viscosity,cP,"[910.0, 815.0]","[0.5, 0.5]"
-0.1881,303.15,train,Log viscosity,cP,"[910.0, 815.0]","[0.6, 0.4]"
-0.2508,303.15,train,Log viscosity,cP,"[910.0, 815.0]","[0.7, 0.3]"
-0.3115,303.15,train,Log viscosity,cP,"[910.0, 815.0]","[0.8, 0.2]"
-0.3611,303.15,train,Log viscosity,cP,"[910.0, 815.0]","[0.9, 0.1]"
-0.2388,298.15,train,Log viscosity,cP,[1581.0],"[0.0, 1.0]"
-0.2598,298.15,test,Log viscosity,cP,"[910.0, 1581.0]","[0.1, 0.9]"
-0.2788,298.15,test,Log viscosity,cP,"[910.0, 1581.0]","[0.2, 0.8]"
-0.2954,298.15,test,Log viscosity,cP,"[910.0, 1581.0]","[0.3, 0.7]"
-0.3095,298.15,test,Log viscosity,cP,"[910.0, 1581.0]","[0.4, 0.6]"
-0.3208,298.15,test,Log viscosity,cP,"[910.0, 1581.0]","[0.5, 0.5]"
-0.3291,298.15,test,Log viscosity,cP,"[910.0, 1581.0]","[0.6, 0.4]"
-0.334,298.15,test,Log viscosity,cP,"[910.0, 1581.0]","[0.7, 0.3]"
-0.3354,298.15,test,Log viscosity,cP,"[910.0, 1581.0]","[0.8, 0.2]"
-0.3354,298.15,test,Log viscosity,cP,"[910.0, 1581.0]","[0.9, 0.1]"
-0.2048,318.15,train,Log viscosity,cP,"[910.0, 893.0]","[0.1, 0.9]"
-0.1511,298.15,train,Log viscosity,cP,"[910.0, 893.0]","[0.19, 0.81]"
-0.2716,318.15,train,Log viscosity,cP,"[910.0, 893.0]","[0.2, 0.8]"
-0.2092,298.15,train,Log viscosity,cP,"[910.0, 893.0]","[0.29, 0.71]"
-0.3267,318.15,train,Log viscosity,cP,"[910.0, 893.0]","[0.3, 0.7]"
-0.2545,298.15,train,Log viscosity,cP,"[910.0, 893.0]","[0.39, 0.61]"
-0.3645,318.15,train,Log viscosity,cP,"[910.0, 893.0]","[0.4, 0.6]"
-0.2901,298.15,train,Log viscosity,cP,"[910.0, 893.0]","[0.49, 0.51]"
-0.3851,318.15,train,Log viscosity,cP,"[910.0, 893.0]","[0.5, 0.5]"
-0.3174,298.15,train,Log viscosity,cP,"[910.0, 893.0]","[0.59, 0.41]"
-0.4122,318.15,train,Log viscosity,cP,"[910.0, 893.0]","[0.6, 0.4]"
-0.3413,298.15,train,Log viscosity,cP,"[910.0, 893.0]","[0.69, 0.31]"
-0.427,318.15,train,Log viscosity,cP,"[910.0, 893.0]","[0.7, 0.3]"
-0.3537,298.15,train,Log viscosity,cP,"[910.0, 893.0]","[0.79, 0.21]"
-0.4389,318.15,train,Log viscosity,cP,"[910.0, 893.0]","[0.8, 0.2]"
-0.3665,298.15,train,Log viscosity,cP,"[910.0, 893.0]","[0.89, 0.11]"
-0.4437,318.15,train,Log viscosity,cP,"[910.0, 893.0]","[0.9, 0.1]"
0.173,298.15,test,Log viscosity,cP,"[910.0, 907.0]","[0.22, 0.78]"
0.1071,298.15,test,Log viscosity,cP,"[910.0, 907.0]","[0.32, 0.68]"
0.0492,298.15,test,Log viscosity,cP,"[910.0, 907.0]","[0.42, 0.58]"
-0.017,298.15,test,Log viscosity,cP,"[910.0, 907.0]","[0.52, 0.48]"
-0.0856,298.15,test,Log viscosity,cP,"[910.0, 907.0]","[0.62, 0.38]"
-0.1542,298.15,test,Log viscosity,cP,"[910.0, 907.0]","[0.72, 0.28]"
-0.224,298.15,test,Log viscosity,cP,"[910.0, 907.0]","[0.82, 0.18]"
-0.3757,309.81666666666666,train,Log viscosity,cP,"[910.0, 942.0]","[0.16, 0.84]"
-0.3967,309.81666666666666,train,Log viscosity,cP,"[910.0, 942.0]","[0.26, 0.74]"
-0.4125,309.81666666666666,train,Log viscosity,cP,"[910.0, 942.0]","[0.37, 0.63]"
-0.4211,309.81666666666666,train,Log viscosity,cP,"[910.0, 942.0]","[0.46, 0.54]"
-0.4261,309.81666666666666,train,Log viscosity,cP,"[910.0, 942.0]","[0.56, 0.44]"
-0.4268,309.81666666666666,train,Log viscosity,cP,"[910.0, 942.0]","[0.66, 0.34]"
-0.4254,309.81666666666666,train,Log viscosity,cP,"[910.0, 942.0]","[0.77, 0.23]"
-0.4228,309.81666666666666,train,Log viscosity,cP,"[910.0, 942.0]","[0.86, 0.14]"
-0.4156,309.81666666666666,train,Log viscosity,cP,"[910.0, 942.0]","[0.97, 0.03]"
-0.4375,298.15,train,Log viscosity,cP,"[910.0, 951.0]","[0.1, 0.9]"
-0.4294,298.15,train,Log viscosity,cP,"[910.0, 951.0]","[0.2, 0.8]"
-0.422,298.15,train,Log viscosity,cP,"[910.0, 951.0]","[0.3, 0.7]"
-0.4148,298.15,train,Log viscosity,cP,"[910.0, 951.0]","[0.4, 0.6]"
-0.4078,298.15,train,Log viscosity,cP,"[910.0, 951.0]","[0.5, 0.5]"
-0.4009,298.15,train,Log viscosity,cP,"[910.0, 951.0]","[0.6, 0.4]"
-0.394,298.15,train,Log viscosity,cP,"[910.0, 951.0]","[0.7, 0.3]"
-0.3868,298.15,train,Log viscosity,cP,"[910.0, 951.0]","[0.8, 0.2]"
-0.3793,298.15,train,Log viscosity,cP,"[910.0, 951.0]","[0.9, 0.1]"
-0.2693,308.15,test,Log viscosity,cP,[977.0],"[0.0, 1.0]"
-0.282,308.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.1, 0.9]"
-0.2674,303.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.14, 0.86]"
-0.2959,308.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.2, 0.8]"
-0.285,303.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.24, 0.76]"
-0.3097,308.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.3, 0.7]"
-0.3017,303.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.34, 0.66]"
-0.324,308.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.4, 0.6]"
-0.3179,303.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.44, 0.56]"
-0.3389,308.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.5, 0.5]"
-0.333,303.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.54, 0.46]"
-0.3528,308.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.6, 0.4]"
-0.3468,303.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.64, 0.36]"
-0.3676,308.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.7, 0.3]"
-0.36,303.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.74, 0.26]"
-0.3827,308.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.8, 0.2]"
-0.3726,303.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.84, 0.16]"
-0.3773,308.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.9, 0.1]"
-0.3838,303.15,train,Log viscosity,cP,"[910.0, 977.0]","[0.94, 0.06]"
-0.2673,303.15,train,Log viscosity,cP,"[910.0, 979.0]","[0.05, 0.95]"
-0.2875,303.15,train,Log viscosity,cP,"[910.0, 979.0]","[0.15, 0.85]"
-0.3059,303.15,train,Log viscosity,cP,"[910.0, 979.0]","[0.25, 0.75]"
-0.323,303.15,train,Log viscosity,cP,"[910.0, 979.0]","[0.35, 0.65]"
-0.3381,303.15,train,Log viscosity,cP,"[910.0, 979.0]","[0.45, 0.55]"
-0.3517,303.15,train,Log viscosity,cP,"[910.0, 979.0]","[0.55, 0.45]"
-0.363,303.15,train,Log viscosity,cP,"[910.0, 979.0]","[0.65, 0.35]"
-0.373,303.15,train,Log viscosity,cP,"[910.0, 979.0]","[0.75, 0.25]"
-0.3813,303.15,train,Log viscosity,cP,"[910.0, 979.0]","[0.85, 0.15]"
-0.2762,298.15,train,Log viscosity,cP,"[910.0, 984.0]","[0.1, 0.9]"
-0.326,308.15,train,Log viscosity,cP,"[910.0, 984.0]","[0.15, 0.85]"
-0.2937,298.15,train,Log viscosity,cP,"[910.0, 984.0]","[0.2, 0.8]"
-0.3403,308.15,train,Log viscosity,cP,"[910.0, 984.0]","[0.25, 0.75]"
-0.3042,298.15,train,Log viscosity,cP,"[910.0, 984.0]","[0.3, 0.7]"
-0.3521,308.15,train,Log viscosity,cP,"[910.0, 984.0]","[0.34, 0.66]"
-0.3209,298.15,train,Log viscosity,cP,"[910.0, 984.0]","[0.4, 0.6]"
-0.3659,308.15,train,Log viscosity,cP,"[910.0, 984.0]","[0.45, 0.55]"
-0.328,298.15,train,Log viscosity,cP,"[910.0, 984.0]","[0.5, 0.5]"
-0.3767,308.15,train,Log viscosity,cP,"[910.0, 984.0]","[0.55, 0.45]"
-0.3348,298.15,train,Log viscosity,cP,"[910.0, 984.0]","[0.6, 0.4]"
-0.3863,308.15,train,Log viscosity,cP,"[910.0, 984.0]","[0.65, 0.35]"
-0.3489,298.15,train,Log viscosity,cP,"[910.0, 984.0]","[0.7, 0.3]"
-0.3948,308.15,train,Log viscosity,cP,"[910.0, 984.0]","[0.75, 0.25]"
-0.3569,298.15,train,Log viscosity,cP,"[910.0, 984.0]","[0.8, 0.2]"
-0.4034,308.15,train,Log viscosity,cP,"[910.0, 984.0]","[0.85, 0.15]"
-0.3677,298.15,train,Log viscosity,cP,"[910.0, 984.0]","[0.9, 0.1]"
-0.1198,303.15,train,Log viscosity,cP,"[910.0, 990.0]","[0.1, 0.9]"
-0.1564,303.15,train,Log viscosity,cP,"[910.0, 990.0]","[0.2, 0.8]"
-0.189,303.15,train,Log viscosity,cP,"[910.0, 990.0]","[0.3, 0.7]"
-0.2226,303.15,train,Log viscosity,cP,"[910.0, 990.0]","[0.4, 0.6]"
-0.2526,303.15,train,Log viscosity,cP,"[910.0, 990.0]","[0.5, 0.5]"
-0.2814,303.15,train,Log viscosity,cP,"[910.0, 990.0]","[0.6, 0.4]"
-0.3116,303.15,train,Log viscosity,cP,"[910.0, 990.0]","[0.7, 0.3]"
-0.3393,303.15,train,Log viscosity,cP,"[910.0, 990.0]","[0.8, 0.2]"
-0.3682,303.15,train,Log viscosity,cP,"[910.0, 990.0]","[0.9, 0.1]"
0.1472,303.15,train,Log viscosity,cP,"[910.0, 992.0]","[0.1, 0.9]"
0.1162,303.15,train,Log viscosity,cP,"[910.0, 992.0]","[0.2, 0.8]"
0.0779,303.15,train,Log viscosity,cP,"[910.0, 992.0]","[0.3, 0.7]"
0.0316,303.15,train,Log viscosity,cP,"[910.0, 992.0]","[0.4, 0.6]"
-0.0238,303.15,train,Log viscosity,cP,"[910.0, 992.0]","[0.5, 0.5]"
-0.0851,303.15,train,Log viscosity,cP,"[910.0, 992.0]","[0.6, 0.4]"
-0.1544,303.15,train,Log viscosity,cP,"[910.0, 992.0]","[0.7, 0.3]"
-0.2341,303.15,train,Log viscosity,cP,"[910.0, 992.0]","[0.8, 0.2]"
-0.3148,303.15,train,Log viscosity,cP,"[910.0, 992.0]","[0.9, 0.1]"
-0.2715,303.15,train,Log viscosity,cP,"[910.0, 993.0]","[0.1, 0.9]"
-0.2633,303.15,train,Log viscosity,cP,"[910.0, 993.0]","[0.2, 0.8]"
-0.2619,303.15,train,Log viscosity,cP,"[910.0, 993.0]","[0.3, 0.7]"
-0.2683,303.15,train,Log viscosity,cP,"[910.0, 993.0]","[0.4, 0.6]"
-0.2785,303.15,train,Log viscosity,cP,"[910.0, 993.0]","[0.5, 0.5]"
-0.2963,303.15,train,Log viscosity,cP,"[910.0, 993.0]","[0.6, 0.4]"
-0.319,303.15,train,Log viscosity,cP,"[910.0, 993.0]","[0.7, 0.3]"
-0.3444,303.15,train,Log viscosity,cP,"[910.0, 993.0]","[0.8, 0.2]"
-0.3705,303.15,train,Log viscosity,cP,"[910.0, 993.0]","[0.9, 0.1]"
-0.1684,303.15,train,Log viscosity,cP,"[910.0, 997.0]","[0.1, 0.9]"
-0.196,303.15,train,Log viscosity,cP,"[910.0, 997.0]","[0.2, 0.8]"
-0.2203,303.15,train,Log viscosity,cP,"[910.0, 997.0]","[0.3, 0.7]"
-0.2458,303.15,train,Log viscosity,cP,"[910.0, 997.0]","[0.4, 0.6]"
-0.2715,303.15,train,Log viscosity,cP,"[910.0, 997.0]","[0.5, 0.5]"
-0.2955,303.15,train,Log viscosity,cP,"[910.0, 997.0]","[0.6, 0.4]"
-0.3206,303.15,train,Log viscosity,cP,"[910.0, 997.0]","[0.7, 0.3]"
-0.3464,303.15,train,Log viscosity,cP,"[910.0, 997.0]","[0.8, 0.2]"
-0.3722,303.15,train,Log viscosity,cP,"[910.0, 997.0]","[0.9, 0.1]"
-0.1923,303.15,train,Log viscosity,cP,"[910.0, 1001.0]","[0.14, 0.86]"
-0.2236,303.15,train,Log viscosity,cP,"[910.0, 1001.0]","[0.24, 0.76]"
-0.2524,303.15,train,Log viscosity,cP,"[910.0, 1001.0]","[0.34, 0.66]"
-0.2797,303.15,train,Log viscosity,cP,"[910.0, 1001.0]","[0.44, 0.56]"
-0.3041,303.15,train,Log viscosity,cP,"[910.0, 1001.0]","[0.54, 0.46]"
-0.3272,303.15,train,Log viscosity,cP,"[910.0, 1001.0]","[0.64, 0.36]"
-0.3471,303.15,train,Log viscosity,cP,"[910.0, 1001.0]","[0.74, 0.26]"
-0.366,303.15,train,Log viscosity,cP,"[910.0, 1001.0]","[0.84, 0.16]"
0.0078,298.15,train,Log viscosity,cP,"[910.0, 1025.0]","[0.1, 0.9]"
-0.0169,298.15,train,Log viscosity,cP,"[910.0, 1025.0]","[0.2, 0.8]"
-0.0552,298.15,train,Log viscosity,cP,"[910.0, 1025.0]","[0.3, 0.7]"
-0.1032,298.15,train,Log viscosity,cP,"[910.0, 1025.0]","[0.4, 0.6]"
-0.1569,298.15,train,Log viscosity,cP,"[910.0, 1025.0]","[0.5, 0.5]"
-0.2123,298.15,train,Log viscosity,cP,"[910.0, 1025.0]","[0.6, 0.4]"
-0.2657,298.15,train,Log viscosity,cP,"[910.0, 1025.0]","[0.7, 0.3]"
-0.313,298.15,train,Log viscosity,cP,"[910.0, 1025.0]","[0.8, 0.2]"
-0.3503,298.15,train,Log viscosity,cP,"[910.0, 1025.0]","[0.9, 0.1]"
0.236,298.15,train,Log viscosity,cP,[1028.0],"[0.0, 1.0]"
0.1638,298.15,train,Log viscosity,cP,"[910.0, 1028.0]","[0.1, 0.9]"
0.0969,298.15,train,Log viscosity,cP,"[910.0, 1028.0]","[0.2, 0.8]"
0.0323,298.15,train,Log viscosity,cP,"[910.0, 1028.0]","[0.3, 0.7]"
-0.0306,298.15,train,Log viscosity,cP,"[910.0, 1028.0]","[0.4, 0.6]"
-0.0912,298.15,train,Log viscosity,cP,"[910.0, 1028.0]","[0.5, 0.5]"
-0.1495,298.15,train,Log viscosity,cP,"[910.0, 1028.0]","[0.6, 0.4]"
-0.2065,298.15,train,Log viscosity,cP,"[910.0, 1028.0]","[0.7, 0.3]"
-0.2631,298.15,train,Log viscosity,cP,"[910.0, 1028.0]","[0.8, 0.2]"
-0.3167,298.15,train,Log viscosity,cP,"[910.0, 1028.0]","[0.9, 0.1]"
0.2005,303.15,train,Log viscosity,cP,"[910.0, 1035.0]","[0.05, 0.95]"
0.1569,303.15,train,Log viscosity,cP,"[910.0, 1035.0]","[0.15, 0.85]"
0.109,303.15,train,Log viscosity,cP,"[910.0, 1035.0]","[0.25, 0.75]"
0.0566,303.15,train,Log viscosity,cP,"[910.0, 1035.0]","[0.35, 0.65]"
-0.0001,303.15,train,Log viscosity,cP,"[910.0, 1035.0]","[0.45, 0.55]"
-0.0611,303.15,train,Log viscosity,cP,"[910.0, 1035.0]","[0.55, 0.45]"
-0.1268,303.15,train,Log viscosity,cP,"[910.0, 1035.0]","[0.65, 0.35]"
-0.1968,303.15,train,Log viscosity,cP,"[910.0, 1035.0]","[0.75, 0.25]"
-0.2706,303.15,train,Log viscosity,cP,"[910.0, 1035.0]","[0.85, 0.15]"
1.3707,303.15,train,Log viscosity,cP,"[910.0, 1052.0]","[0.05, 0.95]"
1.2377,303.15,train,Log viscosity,cP,"[910.0, 1052.0]","[0.15, 0.85]"
1.0924,303.15,train,Log viscosity,cP,"[910.0, 1052.0]","[0.25, 0.75]"
0.9347,303.15,train,Log viscosity,cP,"[910.0, 1052.0]","[0.35, 0.65]"
0.7647,303.15,train,Log viscosity,cP,"[910.0, 1052.0]","[0.45, 0.55]"
0.5824,303.15,train,Log viscosity,cP,"[910.0, 1052.0]","[0.55, 0.45]"
0.3878,303.15,train,Log viscosity,cP,"[910.0, 1052.0]","[0.65, 0.35]"
0.1809,303.15,train,Log viscosity,cP,"[910.0, 1052.0]","[0.75, 0.25]"
-0.0384,303.15,train,Log viscosity,cP,"[910.0, 1052.0]","[0.85, 0.15]"
-0.2479,298.15,test,Log viscosity,cP,"[910.0, 1063.0]","[0.1, 0.9]"
-0.3061,308.15,test,Log viscosity,cP,"[910.0, 1063.0]","[0.14, 0.86]"
-0.2697,298.15,test,Log viscosity,cP,"[910.0, 1063.0]","[0.2, 0.8]"
-0.3247,308.15,test,Log viscosity,cP,"[910.0, 1063.0]","[0.24, 0.76]"
-0.2935,298.15,test,Log viscosity,cP,"[910.0, 1063.0]","[0.3, 0.7]"
-0.3403,308.15,test,Log viscosity,cP,"[910.0, 1063.0]","[0.34, 0.66]"
-0.309,298.15,test,Log viscosity,cP,"[910.0, 1063.0]","[0.4, 0.6]"
-0.3554,308.15,test,Log viscosity,cP,"[910.0, 1063.0]","[0.44, 0.56]"
-0.3228,298.15,test,Log viscosity,cP,"[910.0, 1063.0]","[0.5, 0.5]"
-0.3694,308.15,test,Log viscosity,cP,"[910.0, 1063.0]","[0.54, 0.46]"
-0.3357,298.15,test,Log viscosity,cP,"[910.0, 1063.0]","[0.6, 0.4]"
-0.3807,308.15,test,Log viscosity,cP,"[910.0, 1063.0]","[0.64, 0.36]"
-0.3466,298.15,test,Log viscosity,cP,"[910.0, 1063.0]","[0.7, 0.3]"
-0.3913,308.15,test,Log viscosity,cP,"[910.0, 1063.0]","[0.74, 0.26]"
-0.3568,298.15,test,Log viscosity,cP,"[910.0, 1063.0]","[0.8, 0.2]"
-0.401,308.15,test,Log viscosity,cP,"[910.0, 1063.0]","[0.84, 0.16]"
-0.3655,298.15,test,Log viscosity,cP,"[910.0, 1063.0]","[0.9, 0.1]"
